"version","id","countryid","fieldid","value"
"2014-06-24","658","5","112","6.1% (2013 est.)<br />7.5% (2012 est.)"
"2014-06-24","660","5","101","1.308 million (2013 est.)"
"2014-06-24","666","5","42","<i>total population: </i>54.06 years<br /><i>male: </i>55.75 years<br /><i>female: </i>52.32 years (2014 est.)"
"2014-06-24","674","5","36","4.62 migrant(s)/1,000 population<br /><i><b>note:</b> </i>there is an increasing flow of Zimbabweans into South Africa and Botswana in search of better economic opportunities (2014 est.)"
"2014-06-24","679","5","29","2,155,784<br /><i><b>note:</b> </i>estimates for this country explicitly take into account the effects of excess mortality due to AIDS; this can result in lower life expectancy, higher infant mortality, higher death rates, lower population growth rates, and changes in the distribution of population by age and sex than would otherwise be expected (July 2014 est.)"
"2014-06-24","680","5","168","<i>total: </i>888 km<br /><i>narrow gauge: </i>888 km 1.067-m gauge (2008)"
"2014-06-24","685","5","44","2.37 children born/woman (2014 est.)"
"2014-06-24","687","5","103","17.8% (2009 est.)<br />7.5% (2007 est.)"
"2014-06-24","692","5","7","<i>total: </i>581,730 sq km<br /><i>land: </i>566,730 sq km<br /><i>water: </i>15,000 sq km"
"2014-06-24","694","5","155","160,500 (2012)"
"2014-06-24","695","5","156","3.082 million (2012)"
"2014-06-24","696","5","161","120,000 (2009)"
"2014-06-24","697","5","159",".bw"
"2014-06-24","698","5","50","23% (2012 est.)"
"2014-06-24","699","5","51","337,700 (2012 est.)"
"2014-06-24","700","5","52","5,700 (2012 est.)"
"2014-06-24","701","5","106","63 (1993)"
"2014-06-24","703","5","160","1,806 (2012)"
"2014-06-24","704","5","110","17.9% of GDP (2013 est.)<br />17.4% of GDP (2012 est.)"
"2014-06-24","705","5","119","$1.375 billion (2013 est.)<br />-$795.2 million (2012 est.)"
"2014-06-24","706","5","126","$7.933 billion (31 December 2013 est.)<br />$7.628 billion (31 December 2012 est.)"
"2014-06-24","709","5","118","$4.588 billion (31 December 2012 est.)<br />$4.107 billion (31 December 2011)<br />$4.076 billion (31 December 2010 est.)"
"2014-06-24","713","5","56","9.5% of GDP (2009)"
"2014-06-24","714","5","113","9.5% (31 December 2010 est.)<br />10% (31 December 2009 est.)"
"2014-06-24","715","5","114","10% (31 December 2013 est.)<br />11% (31 December 2012 est.)"
"2014-06-24","716","5","117","$1.38 billion (31 December 2013 est.)<br />$2.111 billion (31 December 2012 est.)"
"2014-06-24","719","5","115","$1.517 billion (31 December 2013 est.)<br />$1.358 billion (31 December 2012 est.)"
"2014-06-24","720","5","116","$8.293 billion (31 December 2013 est.)<br />$7.635 billion (31 December 2012 est.)"
"2014-06-24","726","5","108","32.4% of GDP (2013 est.)"
"2014-06-24","727","5","109","0.6% of GDP (2013 est.)"
"2014-06-24","728","5","40","160 deaths/100,000 live births (2010)"
"2014-06-24","729","5","55","11.2% (2008)"
"2014-06-24","730","5","45","5.1% of GDP (2011)"
"2014-06-24","733","5","54","11.2% (2008)"
"2014-06-24","734","5","60","<i>total: </i>13.6%<br /><i>male: </i>13.2%<br /><i>female: </i>14% (2000)"
"2014-06-24","736","5","132","429.6 million kWh (2010 est.)"
"2014-06-24","737","5","133","3.118 billion kWh (2011 est.)"
"2014-06-24","738","5","134","0 kWh (2012 est.)"
"2014-06-24","739","5","135","2.985 billion kWh (2010 est.)"
"2014-06-24","740","5","136","132,000 kW (2011 est.)"
"2014-06-24","741","5","137","100% of total installed capacity (2010 est.)"
"2014-06-24","742","5","139","0% of total installed capacity (2010 est.)"
"2014-06-24","743","5","138","0% of total installed capacity (2010 est.)"
"2014-06-24","744","5","140","0% of total installed capacity (2010 est.)"
"2014-06-24","745","5","141","0 bbl/day (2012 est.)"
"2014-06-24","746","5","142","0 bbl/day (2010 est.)"
"2014-06-24","747","5","143","0 bbl/day (2010 est.)"
"2014-06-24","748","5","144","0 bbl (1 January 2013 est.)"
"2014-06-24","749","5","145","0 bbl/day (2010 est.)"
"2014-06-24","750","5","146","15,420 bbl/day (2011 est.)"
"2014-06-24","751","5","147","0 bbl/day (2010 est.)"
"2014-06-24","752","5","148","19,360 bbl/day (2010 est.)"
"2014-06-24","753","5","149","0 cu m (2011 est.)"
"2014-06-24","754","5","150","0 cu m (2010 est.)"
"2014-06-24","755","5","151","0 cu m (2011 est.)"
"2014-06-24","756","5","152","0 cu m (2011 est.)"
"2014-06-24","757","5","153","0 cu m (1 January 2013 est.)"
"2014-06-24","763","5","95","33.7% of GDP (2013 est.)<br />28.9% of GDP (2012 est.)<br />41.1% of GDP (2011 est.)"
"2014-06-24","765","6","91","$26.51 billion (2013 est.)<br />$24.9 billion (2012 est.)<br />$22.85 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","766","6","33","3.05% (2014 est.)"
"2014-06-24","767","6","93","6.5% (2013 est.)<br />9% (2012 est.)<br />5% (2011 est.)"
"2014-06-24","768","6","94","$1,500 (2013 est.)<br />$1,400 (2012 est.)<br />$1,300 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","785","6","179","1.39% of GDP (2012)<br />1.34% of GDP (2011)<br />1.39% of GDP (2010)"
"2014-06-24","793","6","163","23 (2013)"
"2014-06-24","794","6","34","42.42 births/1,000 population (2014 est.)"
"2014-06-24","803","6","35","11.96 deaths/1,000 population (2014 est.)"
"2014-06-24","808","6","120","$2.844 billion (2013 est.)<br />$2.746 billion (2012 est.)"
"2014-06-24","809","6","127","$2.863 billion (31 December 2013 est.)<br />$2.607 billion (31 December 2012 est.)"
"2014-06-24","812","6","169","<i>total: </i>15,272 km<br /><i><b>note:</b> </i>does not include urban roads (2010)"
"2014-06-24","813","6","123","$2.941 billion (2013 est.)<br />$2.675 billion (2012 est.)"
"2014-06-24","815","6","100","6.5% (2013 est.)"
"2014-06-24","817","6","41","<i>total: </i>76.8 deaths/1,000 live births<br /><i>male: </i>84.1 deaths/1,000 live births<br /><i>female: </i>69.28 deaths/1,000 live births (2014 est.)"
"2014-06-24","818","6","112","2.1% (2013 est.)<br />3.8% (2012 est.)"
"2014-06-24","820","6","101","6.668 million<br /><i><b>note:</b> </i>a large part of the male labor force migrates annually to neighboring countries for seasonal employment (2007)"
"2014-06-24","826","6","42","<i>total population: </i>54.78 years<br /><i>male: </i>52.77 years<br /><i>female: </i>56.85 years (2014 est.)"
"2014-06-24","834","6","36","0 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","839","6","29","18,365,123<br /><i><b>note:</b> </i>estimates for this country explicitly take into account the effects of excess mortality due to AIDS; this can result in lower life expectancy, higher infant mortality, higher death rates, lower population growth rates, and changes in the distribution of population by age and sex than would otherwise be expected (July 2014 est.)"
"2014-06-24","840","6","168","<i>total: </i>622 km<br /><i>narrow gauge: </i>622 km 1.000-m gauge<br /><i><b>note:</b> </i>another 660 km of this railway extends into Cote d'Ivoire (2008)"
"2014-06-24","845","6","44","5.93 children born/woman (2014 est.)"
"2014-06-24","847","6","103","77% (2004)"
"2014-06-24","852","6","7","<i>total: </i>274,200 sq km<br /><i>land: </i>273,800 sq km<br /><i>water: </i>400 sq km"
"2014-06-24","854","6","155","141,400 (2012)"
"2014-06-24","855","6","156","9.98 million (2012)"
"2014-06-24","856","6","161","178,100 (2009)"
"2014-06-24","857","6","159",".bf"
"2014-06-24","858","6","50","1% (2012 est.)"
"2014-06-24","859","6","51","114,500 (2012 est.)"
"2014-06-24","860","6","52","5,500 (2012 est.)"
"2014-06-24","861","6","106","39.5 (2007)<br />48.2 (1994)"
"2014-06-24","863","6","160","1,795 (2012)"
"2014-06-24","864","6","119","-$364.9 million (2013 est.)<br />-$247.6 million (2012 est.)"
"2014-06-24","865","6","126","$1.115 billion (31 December 2013 est.)<br />$1.025 billion (31 December 2012 est.)"
"2014-06-24","869","6","118","$NA"
"2014-06-24","873","6","56","3.4% of GDP (2011)"
"2014-06-24","874","6","113","4.25% (31 December 2010 est.)<br />4.25% (31 December 2009 est.)"
"2014-06-24","875","6","114","NA%"
"2014-06-24","876","6","117","$2.711 billion (31 December 2013 est.)<br />$2.123 billion (31 December 2012 est.)"
"2014-06-24","879","6","115","$2.22 billion (31 December 2013 est.)<br />$1.845 billion (31 December 2012 est.)"
"2014-06-24","880","6","116","$4.211 billion (31 December 2013 est.)<br />$3.343 billion (31 December 2012 est.)"
"2014-06-24","886","6","108","23.4% of GDP (2013 est.)"
"2014-06-24","887","6","109","-3.2% of GDP (2013 est.)"
"2014-06-24","888","6","40","300 deaths/100,000 live births (2010)"
"2014-06-24","889","6","55","26.2% (2010)"
"2014-06-24","890","6","45","6.5% of GDP (2011)"
"2014-06-24","893","6","54","2.3% (2008)"
"2014-06-24","894","6","60","<i>total: </i>3.8%<br /><i>male: </i>4.6%<br /><i>female: </i>2.9% (2006)"
"2014-06-24","896","6","132","670 million kWh (2010 est.)"
"2014-06-24","897","6","133","773.1 million kWh (2010 est.)"
"2014-06-24","898","6","134","0 kWh (2012 est.)"
"2014-06-24","899","6","135","150 million kWh (2010 est.)"
"2014-06-24","900","6","136","252,000 kW (2010 est.)"
"2014-06-24","901","6","137","87.3% of total installed capacity (2010 est.)"
"2014-06-24","902","6","139","12.7% of total installed capacity (2010 est.)"
"2014-06-24","903","6","138","0% of total installed capacity (2010 est.)"
"2014-06-24","904","6","140","0% of total installed capacity (2010 est.)"
"2014-06-24","905","6","141","0 bbl/day (2012 est.)"
"2014-06-24","906","6","142","0 bbl/day (2010 est.)"
"2014-06-24","907","6","143","0 bbl/day (2010 est.)"
"2014-06-24","908","6","144","0 bbl (1 January 2013 est.)"
"2014-06-24","909","6","145","0 bbl/day (2010 est.)"
"2014-06-24","910","6","146","9,960 bbl/day (2011 est.)"
"2014-06-24","911","6","147","0 bbl/day (2010 est.)"
"2014-06-24","912","6","148","11,660 bbl/day (2010 est.)"
"2014-06-24","913","6","149","0 cu m (2011 est.)"
"2014-06-24","914","6","150","0 cu m (2010 est.)"
"2014-06-24","915","6","151","0 cu m (2011 est.)"
"2014-06-24","916","6","152","0 cu m (2011 est.)"
"2014-06-24","917","6","153","0 cu m (1 January 2013 est.)"
"2014-06-24","923","6","95","12.2% of GDP (2013 est.)<br />14.1% of GDP (2012 est.)<br />16.6% of GDP (2011 est.)"
"2014-06-24","925","7","91","$5.75 billion (2013 est.)<br />$5.504 billion (2012 est.)<br />$5.291 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","926","7","33","3.28% (2014 est.)"
"2014-06-24","927","7","93","4.5% (2013 est.)<br />4% (2012 est.)<br />4.2% (2011 est.)"
"2014-06-24","928","7","94","$600 (2013 est.)<br />$600 (2012 est.)<br />$600 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","946","7","179","2.39% of GDP (2012)<br />NA% (2011)<br />2.39% of GDP (2010)"
"2014-06-24","954","7","163","7 (2013)"
"2014-06-24","955","7","34","42.33 births/1,000 population (2014 est.)"
"2014-06-24","964","7","35","9.54 deaths/1,000 population (2014 est.)"
"2014-06-24","969","7","120","$122.8 million (2013 est.)<br />$134.7 million (2012 est.)"
"2014-06-24","970","7","127","$677.2 million (31 December 2013 est.)<br />$641.9 million (31 December 2012 est.)"
"2014-06-24","973","7","169","<i>total: </i>12,322 km<br /><i>paved: </i>1,286 km<br /><i>unpaved: </i>11,036 km (2004)"
"2014-06-24","974","7","123","$867.2 million (2013 est.)<br />$886.2 million (2012 est.)"
"2014-06-24","976","7","100","4.5% (2013 est.)"
"2014-06-24","978","7","41","<i>total: </i>63.44 deaths/1,000 live births<br /><i>male: </i>70.22 deaths/1,000 live births<br /><i>female: </i>56.46 deaths/1,000 live births (2014 est.)"
"2014-06-24","979","7","112","9.3% (2013 est.)<br />18% (2012 est.)"
"2014-06-24","980","7","170","(mainly on Lake Tanganyika between Bujumbura, Burundi's principal port, and lake ports in Tanzania, Zambia, and the Democratic Republic of Congo) (2011)"
"2014-06-24","982","7","101","4.245 million (2007)"
"2014-06-24","988","7","42","<i>total population: </i>59.55 years<br /><i>male: </i>57.94 years<br /><i>female: </i>61.22 years (2014 est.)"
"2014-06-24","996","7","36","0 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","1001","7","29","10,395,931<br /><i><b>note:</b> </i>estimates for this country explicitly take into account the effects of excess mortality due to AIDS; this can result in lower life expectancy, higher infant mortality, higher death rates, lower population growth rates, and changes in the distribution of population by age and sex than would otherwise be expected (July 2014 est.)"
"2014-06-24","1007","7","44","6.14 children born/woman (2014 est.)"
"2014-06-24","1009","7","103","NA%"
"2014-06-24","1014","7","7","<i>total: </i>27,830 sq km<br /><i>land: </i>25,680 sq km<br /><i>water: </i>2,150 sq km"
"2014-06-24","1016","7","155","17,400 (2012)"
"2014-06-24","1017","7","156","2.247 million (2012)"
"2014-06-24","1018","7","161","157,800 (2009)"
"2014-06-24","1019","7","159",".bi"
"2014-06-24","1020","7","50","1.3% (2012 est.)"
"2014-06-24","1021","7","51","89,500 (2012 est.)"
"2014-06-24","1022","7","52","4,800 (2012 est.)"
"2014-06-24","1023","7","106","42.4 (1998)"
"2014-06-24","1025","7","160","229 (2012)"
"2014-06-24","1026","7","110","47.6% of GDP (2013 est.)<br />50.3% of GDP (2012 est.)"
"2014-06-24","1027","7","119","-$492.5 million (2013 est.)<br />-$432.1 million (2012 est.)"
"2014-06-24","1028","7","126","$314.6 million (31 December 2013 est.)<br />$308.8 million (31 December 2012 est.)"
"2014-06-24","1033","7","118","$NA"
"2014-06-24","1037","7","56","5.8% of GDP (2012)"
"2014-06-24","1038","7","113","11.25% (31 December 2010 est.)<br />10% (31 December 2009 est.)"
"2014-06-24","1039","7","114","13.7% (31 December 2013 est.)<br />14.32% (31 December 2012 est.)"
"2014-06-24","1040","7","117","$597.2 million (31 December 2013 est.)<br />$572.2 million (31 December 2012 est.)"
"2014-06-24","1043","7","115","$339.4 million (31 December 2013 est.)<br />$332.5 million (31 December 2012 est.)"
"2014-06-24","1044","7","116","$471.1 million (31 December 2013 est.)<br />$458.3 million (31 December 2012 est.)"
"2014-06-24","1050","7","108","28.7% of GDP (2013 est.)"
"2014-06-24","1051","7","109","-3.3% of GDP (2013 est.)"
"2014-06-24","1052","7","40","800 deaths/100,000 live births (2010)"
"2014-06-24","1053","7","55","29.1% (2011)"
"2014-06-24","1054","7","45","8.7% of GDP (2011)"
"2014-06-24","1057","7","54","2.9% (2008)"
"2014-06-24","1059","7","132","152 million kWh (2010 est.)"
"2014-06-24","1060","7","133","221.4 million kWh (2010 est.)"
"2014-06-24","1061","7","134","0 kWh (2012 est.)"
"2014-06-24","1062","7","135","80 million kWh (2010 est.)"
"2014-06-24","1063","7","136","52,000 kW (2010 est.)"
"2014-06-24","1064","7","137","1.9% of total installed capacity (2010 est.)"
"2014-06-24","1065","7","139","98.1% of total installed capacity (2010 est.)"
"2014-06-24","1066","7","138","0% of total installed capacity (2010 est.)"
"2014-06-24","1067","7","140","0% of total installed capacity (2010 est.)"
"2014-06-24","1068","7","141","0 bbl/day (2012 est.)"
"2014-06-24","1069","7","142","0 bbl/day (2010 est.)"
"2014-06-24","1070","7","143","0 bbl/day (2010 est.)"
"2014-06-24","1071","7","144","0 bbl (1 January 2013 est.)"
"2014-06-24","1072","7","145","0 bbl/day (2010 est.)"
"2014-06-24","1073","7","146","2,290 bbl/day (2011 est.)"
"2014-06-24","1074","7","147","0 bbl/day (2010 est.)"
"2014-06-24","1075","7","148","1,429 bbl/day (2010 est.)"
"2014-06-24","1076","7","149","0 cu m (2011 est.)"
"2014-06-24","1077","7","150","0 cu m (2010 est.)"
"2014-06-24","1078","7","151","0 cu m (2011 est.)"
"2014-06-24","1079","7","152","0 cu m (2011 est.)"
"2014-06-24","1080","7","153","0 cu m (1 January 2013 est.)"
"2014-06-24","1086","7","95","-0.9% of GDP (2013 est.)<br />-0.8% of GDP (2012 est.)<br />6.3% of GDP (2011 est.)"
"2014-06-24","1088","8","91","$2.222 billion (2013 est.)<br />$2.19 billion (2012 est.)<br />$2.135 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","1089","8","33","1.39% (2014 est.)"
"2014-06-24","1090","8","93","1.5% (2013 est.)<br />2.5% (2012 est.)<br />4% (2011 est.)"
"2014-06-24","1091","8","94","$4,400 (2013 est.)<br />$4,400 (2012 est.)<br />$4,400 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","1107","8","179","NA% (2012)<br />0.51% of GDP (2011)<br />NA% (2010)"
"2014-06-24","1114","8","163","9 (2013)"
"2014-06-24","1115","8","34","20.72 births/1,000 population (2014 est.)"
"2014-06-24","1124","8","35","6.17 deaths/1,000 population (2014 est.)"
"2014-06-24","1129","8","120","$159.9 million (2013 est.)<br />$173.1 million (2012 est.)"
"2014-06-24","1130","8","127","$1.328 billion (31 December 2013 est.)<br />$1.18 billion (31 December 2012 est.)"
"2014-06-24","1133","8","169","<i>total: </i>1,350 km<br /><i>paved: </i>932 km<br /><i>unpaved: </i>418 km (2013)"
"2014-06-24","1135","8","123","$796.3 million (2013 est.)<br />$878.7 million (2012 est.)"
"2014-06-24","1137","8","100","1.8% (2013 est.)"
"2014-06-24","1139","8","41","<i>total: </i>24.28 deaths/1,000 live births<br /><i>male: </i>27.82 deaths/1,000 live births<br /><i>female: </i>20.63 deaths/1,000 live births (2014 est.)"
"2014-06-24","1140","8","112","1.9% (2013 est.)<br />2.5% (2012 est.)"
"2014-06-24","1142","8","101","196,100 (2007)"
"2014-06-24","1148","8","42","<i>total population: </i>71.57 years<br /><i>male: </i>69.32 years<br /><i>female: </i>73.89 years (2014 est.)"
"2014-06-24","1153","8","171","<i>total: </i>13<br /><i>by type: </i>cargo 3, chemical tanker 2, passenger/cargo 7, petroleum tanker 1<br /><i>foreign-owned: </i>3 (Greece 1, Spain 1, UK 1)<br /><i>registered in other countries: </i>1 (unknown 1) (2010)"
"2014-06-24","1157","8","36","-0.64 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","1162","8","29","538,535 (July 2014 est.)"
